Item Delivery,RowDesc,Monday of Week,Weekday,mMatrixValue
822-0453-015,Plan Build Qty,30-Dec-24,Tue,
822-0453-015,Plan Build Qty,30-Dec-24,Wed,
822-0453-015,Plan Build Qty,30-Dec-24,Thu,
822-0453-015,Plan Build Qty,30-Dec-24,Fri,
822-0453-015,Plan Build Qty,30-Dec-24,Sat,
822-0453-015,Plan Build Qty,06-Jan-25,Sun,
822-0453-015,Plan Build Qty,06-Jan-25,Mon,
822-0453-015,Plan Build Qty,06-Jan-25,Tue,
822-0453-015,Plan Build Qty,06-Jan-25,Wed,
822-0453-015,Plan Build Qty,06-Jan-25,Thu,
822-0453-015,Plan Build Qty,06-Jan-25,Fri,
822-0453-015,Plan Build Qty,06-Jan-25,Sat,
822-0453-015,Plan Build Qty,13-Jan-25,Sun,
822-0453-015,Plan Build Qty,13-Jan-25,Mon,
822-0453-015,Plan Build Qty,13-Jan-25,Tue,
822-0453-015,Plan Build Qty,13-Jan-25,Wed,
822-0453-015,Plan Build Qty,13-Jan-25,Thu,
822-0453-015,Plan Build Qty,13-Jan-25,Fri,
822-0453-015,Plan Build Qty,13-Jan-25,Sat,
822-0453-015,Plan Build Qty,20-Jan-25,Sun,
822-0453-015,Plan Build Qty,20-Jan-25,Mon,
822-0453-015,Plan Build Qty,20-Jan-25,Tue,
822-0453-015,Plan Build Qty,20-Jan-25,Wed,
822-0453-015,Plan Build Qty,20-Jan-25,Thu,
822-0453-015,Plan Build Qty,20-Jan-25,Fri,
822-0453-015,Plan Delivery Qty,23-Dec-24,Sat,
822-0453-015,Plan Delivery Qty,30-Dec-24,Sun,
822-0453-015,Plan Delivery Qty,30-Dec-24,Mon,
822-0453-015,Plan Delivery Qty,30-Dec-24,Tue,
822-0453-015,Plan Delivery Qty,30-Dec-24,Wed,
822-0453-015,Plan Delivery Qty,30-Dec-24,Thu,
822-0453-015,Plan Delivery Qty,30-Dec-24,Fri,
822-0453-015,Plan Delivery Qty,30-Dec-24,Sat,
822-0453-015,Plan Delivery Qty,06-Jan-25,Sun,
822-0453-015,Plan Delivery Qty,06-Jan-25,Mon,
822-0453-015,Plan Delivery Qty,06-Jan-25,Tue,
822-0453-015,Plan Delivery Qty,06-Jan-25,Wed,
822-0453-015,Plan Delivery Qty,06-Jan-25,Thu,
822-0453-015,Plan Delivery Qty,06-Jan-25,Fri,
822-0453-015,Plan Delivery Qty,06-Jan-25,Sat,
822-0453-015,Plan Delivery Qty,13-Jan-25,Sun,
822-0453-015,Plan Delivery Qty,13-Jan-25,Mon,
822-0453-015,Plan Delivery Qty,13-Jan-25,Tue,
822-0453-015,Plan Delivery Qty,13-Jan-25,Wed,
822-0453-015,Plan Delivery Qty,13-Jan-25,Thu,
822-0453-015,Plan Delivery Qty,13-Jan-25,Fri,
822-0453-015,Plan Delivery Qty,13-Jan-25,Sat,
822-0453-015,Plan Delivery Qty,20-Jan-25,Sun,
822-0453-015,Plan Delivery Qty,20-Jan-25,Mon,
822-0453-015,Plan Delivery Qty,20-Jan-25,Tue,
822-0453-015,Plan Delivery Qty,20-Jan-25,Wed,
822-0453-015,Plan Delivery Qty,20-Jan-25,Thu,
822-0453-015,Plan Delivery Qty,20-Jan-25,Fri,
822-1159-001,Plan Build Qty,23-Dec-24,Sat,
822-1159-001,Plan Build Qty,30-Dec-24,Sun,
822-1159-001,Plan Build Qty,30-Dec-24,Mon,
822-1159-001,Plan Build Qty,30-Dec-24,Tue,
822-1159-001,Plan Build Qty,30-Dec-24,Wed,
822-1159-001,Plan Build Qty,30-Dec-24,Thu,
822-1159-001,Plan Build Qty,30-Dec-24,Fri,
822-1159-001,Plan Build Qty,30-Dec-24,Sat,
822-1159-001,Plan Build Qty,06-Jan-25,Sun,
822-1159-001,Plan Build Qty,06-Jan-25,Mon,
822-1159-001,Plan Build Qty,06-Jan-25,Tue,
822-1159-001,Plan Build Qty,06-Jan-25,Wed,
822-1159-001,Plan Build Qty,06-Jan-25,Thu,
822-1159-001,Plan Build Qty,06-Jan-25,Fri,
822-1159-001,Plan Build Qty,06-Jan-25,Sat,
822-1159-001,Plan Build Qty,13-Jan-25,Sun,
822-1159-001,Plan Build Qty,13-Jan-25,Mon,
822-1159-001,Plan Build Qty,13-Jan-25,Tue,
822-1159-001,Plan Build Qty,13-Jan-25,Wed,
822-1159-001,Plan Build Qty,13-Jan-25,Thu,
822-1159-001,Plan Build Qty,13-Jan-25,Fri,
822-1159-001,Plan Build Qty,13-Jan-25,Sat,
822-1159-001,Plan Build Qty,20-Jan-25,Sun,
822-1159-001,Plan Build Qty,20-Jan-25,Mon,
822-1159-001,Plan Build Qty,20-Jan-25,Tue,
822-1159-001,Plan Build Qty,20-Jan-25,Wed,
822-1159-001,Plan Build Qty,20-Jan-25,Thu,
822-1159-001,Plan Build Qty,20-Jan-25,Fri,
822-1159-001,Plan Delivery Qty,23-Dec-24,Sat,
822-1159-001,Plan Delivery Qty,30-Dec-24,Sun,
822-1159-001,Plan Delivery Qty,30-Dec-24,Mon,
822-1159-001,Plan Delivery Qty,30-Dec-24,Tue,
822-1159-001,Plan Delivery Qty,30-Dec-24,Wed,
822-1159-001,Plan Delivery Qty,30-Dec-24,Thu,
822-1159-001,Plan Delivery Qty,30-Dec-24,Fri,
822-1159-001,Plan Delivery Qty,30-Dec-24,Sat,
822-1159-001,Plan Delivery Qty,06-Jan-25,Sun,
822-1159-001,Plan Delivery Qty,06-Jan-25,Mon,
822-1159-001,Plan Delivery Qty,06-Jan-25,Tue,
822-1159-001,Plan Delivery Qty,06-Jan-25,Wed,
822-1159-001,Plan Delivery Qty,06-Jan-25,Thu,
822-1159-001,Plan Delivery Qty,06-Jan-25,Fri,
822-1159-001,Plan Delivery Qty,06-Jan-25,Sat,
822-1159-001,Plan Delivery Qty,13-Jan-25,Sun,
822-1159-001,Plan Delivery Qty,13-Jan-25,Mon,
822-1159-001,Plan Delivery Qty,13-Jan-25,Tue,
822-1159-001,Plan Delivery Qty,13-Jan-25,Wed,
822-1159-001,Plan Delivery Qty,13-Jan-25,Thu,
822-1159-001,Plan Delivery Qty,13-Jan-25,Fri,
822-1159-001,Plan Delivery Qty,13-Jan-25,Sat,
822-1159-001,Plan Delivery Qty,20-Jan-25,Sun,
822-1159-001,Plan Delivery Qty,20-Jan-25,Mon,
822-1159-001,Plan Delivery Qty,20-Jan-25,Tue,
822-1159-001,Plan Delivery Qty,20-Jan-25,Wed,
822-1159-001,Plan Delivery Qty,20-Jan-25,Thu,
822-1159-001,Plan Delivery Qty,20-Jan-25,Fri,
822-1159-005,Plan Build Qty,23-Dec-24,Sat,
822-1159-005,Plan Build Qty,30-Dec-24,Sun,
822-1159-005,Plan Build Qty,30-Dec-24,Mon,
822-1159-005,Plan Build Qty,30-Dec-24,Tue,
822-1159-005,Plan Build Qty,30-Dec-24,Wed,
822-1159-005,Plan Build Qty,30-Dec-24,Thu,
822-1159-005,Plan Build Qty,30-Dec-24,Fri,
822-1159-005,Plan Build Qty,30-Dec-24,Sat,
822-1159-005,Plan Build Qty,06-Jan-25,Sun,
822-1159-005,Plan Build Qty,06-Jan-25,Mon,
822-1159-005,Plan Build Qty,06-Jan-25,Tue,
822-1159-005,Plan Build Qty,06-Jan-25,Wed,
822-1159-005,Plan Build Qty,06-Jan-25,Thu,
822-1159-005,Plan Build Qty,06-Jan-25,Fri,
822-1159-005,Plan Build Qty,06-Jan-25,Sat,
822-1159-005,Plan Build Qty,13-Jan-25,Sun,
822-1159-005,Plan Build Qty,13-Jan-25,Mon,
822-1159-005,Plan Build Qty,13-Jan-25,Tue,
822-1159-005,Plan Build Qty,13-Jan-25,Wed,
822-1159-005,Plan Build Qty,13-Jan-25,Thu,
822-1159-005,Plan Build Qty,13-Jan-25,Fri,
822-1159-005,Plan Build Qty,13-Jan-25,Sat,
822-1159-005,Plan Build Qty,20-Jan-25,Sun,
822-1159-005,Plan Build Qty,20-Jan-25,Mon,
822-1159-005,Plan Build Qty,20-Jan-25,Tue,
822-1159-005,Plan Build Qty,20-Jan-25,Wed,
822-1159-005,Plan Build Qty,20-Jan-25,Thu,
822-1159-005,Plan Build Qty,20-Jan-25,Fri,
822-1159-005,Plan Delivery Qty,23-Dec-24,Sat,
822-1159-005,Plan Delivery Qty,30-Dec-24,Sun,
822-1159-005,Plan Delivery Qty,30-Dec-24,Mon,
822-1159-005,Plan Delivery Qty,30-Dec-24,Tue,
822-1159-005,Plan Delivery Qty,30-Dec-24,Wed,
822-1159-005,Plan Delivery Qty,30-Dec-24,Thu,
822-1159-005,Plan Delivery Qty,30-Dec-24,Fri,
822-1159-005,Plan Delivery Qty,30-Dec-24,Sat,
822-1159-005,Plan Delivery Qty,06-Jan-25,Sun,
822-1159-005,Plan Delivery Qty,06-Jan-25,Mon,
822-1159-005,Plan Delivery Qty,06-Jan-25,Tue,
822-1159-005,Plan Delivery Qty,06-Jan-25,Wed,
822-1159-005,Plan Delivery Qty,06-Jan-25,Thu,
822-1159-005,Plan Delivery Qty,06-Jan-25,Fri,
822-1159-005,Plan Delivery Qty,06-Jan-25,Sat,
822-1159-005,Plan Delivery Qty,13-Jan-25,Sun,
822-1159-005,Plan Delivery Qty,13-Jan-25,Mon,
822-1159-005,Plan Delivery Qty,13-Jan-25,Tue,
822-1159-005,Plan Delivery Qty,13-Jan-25,Wed,
822-1159-005,Plan Delivery Qty,13-Jan-25,Thu,
822-1159-005,Plan Delivery Qty,13-Jan-25,Fri,
822-1159-005,Plan Delivery Qty,13-Jan-25,Sat,
822-1159-005,Plan Delivery Qty,20-Jan-25,Sun,
822-1159-005,Plan Delivery Qty,20-Jan-25,Mon,
822-1159-005,Plan Delivery Qty,20-Jan-25,Tue,
822-1159-005,Plan Delivery Qty,20-Jan-25,Wed,
822-1159-005,Plan Delivery Qty,20-Jan-25,Thu,
822-1159-005,Plan Delivery Qty,20-Jan-25,Fri,
822-1159-006,Plan Build Qty,23-Dec-24,Sat,
822-1159-006,Plan Build Qty,30-Dec-24,Sun,
822-1159-006,Plan Build Qty,30-Dec-24,Mon,
822-1159-006,Plan Build Qty,30-Dec-24,Tue,
822-1159-006,Plan Build Qty,30-Dec-24,Wed,
822-1159-006,Plan Build Qty,30-Dec-24,Thu,
822-1159-006,Plan Build Qty,30-Dec-24,Fri,
822-1159-006,Plan Build Qty,30-Dec-24,Sat,
822-1159-006,Plan Build Qty,06-Jan-25,Sun,
822-1159-006,Plan Build Qty,06-Jan-25,Mon,
822-1159-006,Plan Build Qty,06-Jan-25,Tue,
822-1159-006,Plan Build Qty,06-Jan-25,Wed,
822-1159-006,Plan Build Qty,06-Jan-25,Thu,
822-1159-006,Plan Build Qty,06-Jan-25,Fri,
822-1159-006,Plan Build Qty,06-Jan-25,Sat,
822-1159-006,Plan Build Qty,13-Jan-25,Sun,
822-1159-006,Plan Build Qty,13-Jan-25,Mon,
822-1159-006,Plan Build Qty,13-Jan-25,Tue,
822-1159-006,Plan Build Qty,13-Jan-25,Wed,
822-1159-006,Plan Build Qty,13-Jan-25,Thu,
822-1159-006,Plan Build Qty,13-Jan-25,Fri,
822-1159-006,Plan Build Qty,13-Jan-25,Sat,
822-1159-006,Plan Build Qty,20-Jan-25,Sun,
822-1159-006,Plan Build Qty,20-Jan-25,Mon,
822-1159-006,Plan Build Qty,20-Jan-25,Tue,
822-1159-006,Plan Build Qty,20-Jan-25,Wed,
822-1159-006,Plan Build Qty,20-Jan-25,Thu,
822-1159-006,Plan Build Qty,20-Jan-25,Fri,
822-1159-006,Plan Delivery Qty,23-Dec-24,Sat,
822-1159-006,Plan Delivery Qty,30-Dec-24,Sun,
822-1159-006,Plan Delivery Qty,30-Dec-24,Mon,
822-1159-006,Plan Delivery Qty,30-Dec-24,Tue,
822-1159-006,Plan Delivery Qty,30-Dec-24,Wed,
822-1159-006,Plan Delivery Qty,30-Dec-24,Thu,
822-1159-006,Plan Delivery Qty,30-Dec-24,Fri,
822-1159-006,Plan Delivery Qty,30-Dec-24,Sat,
822-1159-006,Plan Delivery Qty,06-Jan-25,Sun,
822-1159-006,Plan Delivery Qty,06-Jan-25,Mon,
822-1159-006,Plan Delivery Qty,06-Jan-25,Tue,
822-1159-006,Plan Delivery Qty,06-Jan-25,Wed,
822-1159-006,Plan Delivery Qty,06-Jan-25,Thu,
822-1159-006,Plan Delivery Qty,06-Jan-25,Fri,
822-1159-006,Plan Delivery Qty,06-Jan-25,Sat,
822-1159-006,Plan Delivery Qty,13-Jan-25,Sun,
822-1159-006,Plan Delivery Qty,13-Jan-25,Mon,
822-1159-006,Plan Delivery Qty,13-Jan-25,Tue,
822-1159-006,Plan Delivery Qty,13-Jan-25,Wed,
822-1159-006,Plan Delivery Qty,13-Jan-25,Thu,
822-1159-006,Plan Delivery Qty,13-Jan-25,Fri,
822-1159-006,Plan Delivery Qty,13-Jan-25,Sat,
822-1159-006,Plan Delivery Qty,20-Jan-25,Sun,
822-1159-006,Plan Delivery Qty,20-Jan-25,Mon,
822-1159-006,Plan Delivery Qty,20-Jan-25,Tue,
822-1159-006,Plan Delivery Qty,20-Jan-25,Wed,
822-1159-006,Plan Delivery Qty,20-Jan-25,Thu,
822-1159-006,Plan Delivery Qty,20-Jan-25,Fri,
822-1450-005,Plan Build Qty,23-Dec-24,Sat,
822-1450-005,Plan Build Qty,30-Dec-24,Sun,
822-1450-005,Plan Build Qty,30-Dec-24,Mon,
822-1450-005,Plan Build Qty,30-Dec-24,Tue,
822-1450-005,Plan Build Qty,30-Dec-24,Wed,
822-1450-005,Plan Build Qty,30-Dec-24,Thu,
822-1450-005,Plan Build Qty,30-Dec-24,Fri,
822-1450-005,Plan Build Qty,30-Dec-24,Sat,
822-1450-005,Plan Build Qty,06-Jan-25,Sun,
822-1450-005,Plan Build Qty,06-Jan-25,Mon,
822-1450-005,Plan Build Qty,06-Jan-25,Tue,
822-1450-005,Plan Build Qty,06-Jan-25,Wed,
822-1450-005,Plan Build Qty,06-Jan-25,Thu,
822-1450-005,Plan Build Qty,06-Jan-25,Fri,
822-1450-005,Plan Build Qty,06-Jan-25,Sat,
822-1450-005,Plan Build Qty,13-Jan-25,Sun,
822-1450-005,Plan Build Qty,13-Jan-25,Mon,
822-1450-005,Plan Build Qty,13-Jan-25,Tue,
822-1450-005,Plan Build Qty,13-Jan-25,Wed,
822-1450-005,Plan Build Qty,13-Jan-25,Thu,
822-1450-005,Plan Build Qty,13-Jan-25,Fri,
822-1450-005,Plan Build Qty,13-Jan-25,Sat,
822-1450-005,Plan Build Qty,20-Jan-25,Sun,
822-1450-005,Plan Build Qty,20-Jan-25,Mon,
822-1450-005,Plan Build Qty,20-Jan-25,Tue,
822-1450-005,Plan Build Qty,20-Jan-25,Wed,
822-1450-005,Plan Build Qty,20-Jan-25,Thu,
822-1450-005,Plan Build Qty,20-Jan-25,Fri,
822-1450-005,Plan Delivery Qty,23-Dec-24,Sat,
822-1450-005,Plan Delivery Qty,30-Dec-24,Sun,
822-1450-005,Plan Delivery Qty,30-Dec-24,Mon,
822-1450-005,Plan Delivery Qty,30-Dec-24,Tue,
822-1450-005,Plan Delivery Qty,30-Dec-24,Wed,
822-1450-005,Plan Delivery Qty,30-Dec-24,Thu,
822-1450-005,Plan Delivery Qty,30-Dec-24,Fri,
822-1450-005,Plan Delivery Qty,30-Dec-24,Sat,
822-1450-005,Plan Delivery Qty,06-Jan-25,Sun,
822-1450-005,Plan Delivery Qty,06-Jan-25,Mon,
822-1450-005,Plan Delivery Qty,06-Jan-25,Tue,
822-1450-005,Plan Delivery Qty,06-Jan-25,Wed,
822-1450-005,Plan Delivery Qty,06-Jan-25,Thu,
822-1450-005,Plan Delivery Qty,06-Jan-25,Fri,
822-1450-005,Plan Delivery Qty,06-Jan-25,Sat,
822-1450-005,Plan Delivery Qty,13-Jan-25,Sun,
822-1450-005,Plan Delivery Qty,13-Jan-25,Mon,
822-1450-005,Plan Delivery Qty,13-Jan-25,Tue,
822-1450-005,Plan Delivery Qty,13-Jan-25,Wed,
822-1450-005,Plan Delivery Qty,13-Jan-25,Thu,
822-1450-005,Plan Delivery Qty,13-Jan-25,Fri,
822-1450-005,Plan Delivery Qty,13-Jan-25,Sat,
822-1450-005,Plan Delivery Qty,20-Jan-25,Sun,
822-1450-005,Plan Delivery Qty,20-Jan-25,Mon,
822-1450-005,Plan Delivery Qty,20-Jan-25,Tue,
822-1450-005,Plan Delivery Qty,20-Jan-25,Wed,
822-1450-005,Plan Delivery Qty,20-Jan-25,Thu,
822-1450-005,Plan Delivery Qty,20-Jan-25,Fri,
822-1600-004,Plan Build Qty,23-Dec-24,Sat,
822-1600-004,Plan Build Qty,30-Dec-24,Sun,
822-1600-004,Plan Build Qty,30-Dec-24,Mon,
822-1600-004,Plan Build Qty,30-Dec-24,Tue,
822-1600-004,Plan Build Qty,30-Dec-24,Wed,
822-1600-004,Plan Build Qty,30-Dec-24,Thu,
822-1600-004,Plan Build Qty,30-Dec-24,Fri,
822-1600-004,Plan Build Qty,30-Dec-24,Sat,
822-1600-004,Plan Build Qty,06-Jan-25,Sun,
822-1600-004,Plan Build Qty,06-Jan-25,Mon,
822-1600-004,Plan Build Qty,06-Jan-25,Tue,
822-1600-004,Plan Build Qty,06-Jan-25,Wed,
822-1600-004,Plan Build Qty,06-Jan-25,Thu,
822-1600-004,Plan Build Qty,06-Jan-25,Fri,
822-1600-004,Plan Build Qty,06-Jan-25,Sat,
822-1600-004,Plan Build Qty,13-Jan-25,Sun,
822-1600-004,Plan Build Qty,13-Jan-25,Mon,
822-1600-004,Plan Build Qty,13-Jan-25,Tue,
822-1600-004,Plan Build Qty,13-Jan-25,Wed,
822-1600-004,Plan Build Qty,13-Jan-25,Thu,
822-1600-004,Plan Build Qty,13-Jan-25,Fri,
822-1600-004,Plan Build Qty,13-Jan-25,Sat,
822-1600-004,Plan Build Qty,20-Jan-25,Sun,
822-1600-004,Plan Build Qty,20-Jan-25,Mon,
822-1600-004,Plan Build Qty,20-Jan-25,Tue,
822-1600-004,Plan Build Qty,20-Jan-25,Wed,
822-1600-004,Plan Build Qty,20-Jan-25,Thu,
822-1600-004,Plan Build Qty,20-Jan-25,Fri,
822-1600-004,Plan Delivery Qty,23-Dec-24,Sat,
822-1600-004,Plan Delivery Qty,30-Dec-24,Sun,
822-1600-004,Plan Delivery Qty,30-Dec-24,Mon,
822-1600-004,Plan Delivery Qty,30-Dec-24,Tue,
822-1600-004,Plan Delivery Qty,30-Dec-24,Wed,
822-1600-004,Plan Delivery Qty,30-Dec-24,Thu,
822-1600-004,Plan Delivery Qty,30-Dec-24,Fri,
822-1600-004,Plan Delivery Qty,30-Dec-24,Sat,
822-1600-004,Plan Delivery Qty,06-Jan-25,Sun,
822-1600-004,Plan Delivery Qty,06-Jan-25,Mon,
822-1600-004,Plan Delivery Qty,06-Jan-25,Tue,
822-1600-004,Plan Delivery Qty,06-Jan-25,Wed,
822-1600-004,Plan Delivery Qty,06-Jan-25,Thu,
822-1600-004,Plan Delivery Qty,06-Jan-25,Fri,
822-1600-004,Plan Delivery Qty,06-Jan-25,Sat,
822-1600-004,Plan Delivery Qty,13-Jan-25,Sun,
822-1600-004,Plan Delivery Qty,13-Jan-25,Mon,
822-1600-004,Plan Delivery Qty,13-Jan-25,Tue,
822-1600-004,Plan Delivery Qty,13-Jan-25,Wed,
822-1600-004,Plan Delivery Qty,13-Jan-25,Thu,
822-1600-004,Plan Delivery Qty,13-Jan-25,Fri,
822-1600-004,Plan Delivery Qty,13-Jan-25,Sat,
822-1600-004,Plan Delivery Qty,20-Jan-25,Sun,
822-1600-004,Plan Delivery Qty,20-Jan-25,Mon,
822-1600-004,Plan Delivery Qty,20-Jan-25,Tue,
822-1600-004,Plan Delivery Qty,20-Jan-25,Wed,
822-1600-004,Plan Delivery Qty,20-Jan-25,Thu,
822-1600-004,Plan Delivery Qty,20-Jan-25,Fri,
822-1600-137,Plan Build Qty,23-Dec-24,Sat,
822-1600-137,Plan Build Qty,30-Dec-24,Sun,
822-1600-137,Plan Build Qty,30-Dec-24,Mon,
822-1600-137,Plan Build Qty,30-Dec-24,Tue,
822-1600-137,Plan Build Qty,30-Dec-24,Wed,
822-1600-137,Plan Build Qty,30-Dec-24,Thu,
822-1600-137,Plan Build Qty,30-Dec-24,Fri,
822-1600-137,Plan Build Qty,30-Dec-24,Sat,
822-1600-137,Plan Build Qty,06-Jan-25,Sun,
822-1600-137,Plan Build Qty,06-Jan-25,Mon,
822-1600-137,Plan Build Qty,06-Jan-25,Tue,59
822-1600-137,Plan Build Qty,06-Jan-25,Wed,73
822-1600-137,Plan Build Qty,06-Jan-25,Thu,73
822-1600-137,Plan Build Qty,06-Jan-25,Fri,73
822-1600-137,Plan Build Qty,06-Jan-25,Sat,
822-1600-137,Plan Build Qty,13-Jan-25,Sun,
822-1600-137,Plan Build Qty,13-Jan-25,Mon,73
822-1600-137,Plan Build Qty,13-Jan-25,Tue,73
822-1600-137,Plan Build Qty,13-Jan-25,Wed,73
822-1600-137,Plan Build Qty,13-Jan-25,Thu,73
822-1600-137,Plan Build Qty,13-Jan-25,Fri,73
822-1600-137,Plan Build Qty,13-Jan-25,Sat,
822-1600-137,Plan Build Qty,20-Jan-25,Sun,
822-1600-137,Plan Build Qty,20-Jan-25,Mon,73
822-1600-137,Plan Build Qty,20-Jan-25,Tue,73
822-1600-137,Plan Build Qty,20-Jan-25,Wed,73
822-1600-137,Plan Build Qty,20-Jan-25,Thu,73
822-1600-137,Plan Build Qty,20-Jan-25,Fri,73
822-1600-137,Plan Delivery Qty,23-Dec-24,Sat,
822-1600-137,Plan Delivery Qty,30-Dec-24,Sun,
822-1600-137,Plan Delivery Qty,30-Dec-24,Mon,
822-1600-137,Plan Delivery Qty,30-Dec-24,Tue,
822-1600-137,Plan Delivery Qty,30-Dec-24,Wed,
822-1600-137,Plan Delivery Qty,30-Dec-24,Thu,
822-1600-137,Plan Delivery Qty,30-Dec-24,Fri,84
822-1600-137,Plan Delivery Qty,30-Dec-24,Sat,84
822-1600-137,Plan Delivery Qty,06-Jan-25,Sun,
822-1600-137,Plan Delivery Qty,06-Jan-25,Mon,
822-1600-137,Plan Delivery Qty,06-Jan-25,Tue,75
822-1600-137,Plan Delivery Qty,06-Jan-25,Wed,
822-1600-137,Plan Delivery Qty,06-Jan-25,Thu,
822-1600-137,Plan Delivery Qty,06-Jan-25,Fri,
822-1600-137,Plan Delivery Qty,06-Jan-25,Sat,
822-1600-137,Plan Delivery Qty,13-Jan-25,Sun,
822-1600-137,Plan Delivery Qty,13-Jan-25,Mon,59
822-1600-137,Plan Delivery Qty,13-Jan-25,Tue,73
822-1600-137,Plan Delivery Qty,13-Jan-25,Wed,73
822-1600-137,Plan Delivery Qty,13-Jan-25,Thu,73
822-1600-137,Plan Delivery Qty,13-Jan-25,Fri,73
822-1600-137,Plan Delivery Qty,13-Jan-25,Sat,
822-1600-137,Plan Delivery Qty,20-Jan-25,Sun,
822-1600-137,Plan Delivery Qty,20-Jan-25,Mon,73
822-1600-137,Plan Delivery Qty,20-Jan-25,Tue,73
822-1600-137,Plan Delivery Qty,20-Jan-25,Wed,73
822-1600-137,Plan Delivery Qty,20-Jan-25,Thu,73
822-1600-137,Plan Delivery Qty,20-Jan-25,Fri,73
822-1600-137+TL,Plan Build Qty,23-Dec-24,Sat,
822-1600-137+TL,Plan Build Qty,30-Dec-24,Sun,
822-1600-137+TL,Plan Build Qty,30-Dec-24,Mon,
822-1600-137+TL,Plan Build Qty,30-Dec-24,Tue,
822-1600-137+TL,Plan Build Qty,30-Dec-24,Wed,
822-1600-137+TL,Plan Build Qty,30-Dec-24,Thu,76
822-1600-137+TL,Plan Build Qty,30-Dec-24,Fri,48
822-1600-137+TL,Plan Build Qty,30-Dec-24,Sat,
822-1600-137+TL,Plan Build Qty,06-Jan-25,Sun,
822-1600-137+TL,Plan Build Qty,06-Jan-25,Mon,
822-1600-137+TL,Plan Build Qty,06-Jan-25,Tue,
822-1600-137+TL,Plan Build Qty,06-Jan-25,Wed,48
822-1600-137+TL,Plan Build Qty,06-Jan-25,Thu,72
822-1600-137+TL,Plan Build Qty,06-Jan-25,Fri,
822-1600-137+TL,Plan Build Qty,06-Jan-25,Sat,
822-1600-137+TL,Plan Build Qty,13-Jan-25,Sun,
822-1600-137+TL,Plan Build Qty,13-Jan-25,Mon,60
822-1600-137+TL,Plan Build Qty,13-Jan-25,Tue,168
822-1600-137+TL,Plan Build Qty,13-Jan-25,Wed,72
822-1600-137+TL,Plan Build Qty,13-Jan-25,Thu,72
822-1600-137+TL,Plan Build Qty,13-Jan-25,Fri,72
822-1600-137+TL,Plan Build Qty,13-Jan-25,Sat,
822-1600-137+TL,Plan Build Qty,20-Jan-25,Sun,
822-1600-137+TL,Plan Build Qty,20-Jan-25,Mon,84
822-1600-137+TL,Plan Build Qty,20-Jan-25,Tue,72
822-1600-137+TL,Plan Build Qty,20-Jan-25,Wed,72
822-1600-137+TL,Plan Build Qty,20-Jan-25,Thu,72
822-1600-137+TL,Plan Build Qty,20-Jan-25,Fri,72
822-1600-137+TL,Plan Delivery Qty,23-Dec-24,Sat,
822-1600-137+TL,Plan Delivery Qty,30-Dec-24,Sun,
822-1600-137+TL,Plan Delivery Qty,30-Dec-24,Mon,
822-1600-137+TL,Plan Delivery Qty,30-Dec-24,Tue,
822-1600-137+TL,Plan Delivery Qty,30-Dec-24,Wed,
822-1600-137+TL,Plan Delivery Qty,30-Dec-24,Thu,4
822-1600-137+TL,Plan Delivery Qty,30-Dec-24,Fri,40
822-1600-137+TL,Plan Delivery Qty,30-Dec-24,Sat,60
822-1600-137+TL,Plan Delivery Qty,06-Jan-25,Sun,
822-1600-137+TL,Plan Delivery Qty,06-Jan-25,Mon,
822-1600-137+TL,Plan Delivery Qty,06-Jan-25,Tue,56
822-1600-137+TL,Plan Delivery Qty,06-Jan-25,Wed,61
822-1600-137+TL,Plan Delivery Qty,06-Jan-25,Thu,72
822-1600-137+TL,Plan Delivery Qty,06-Jan-25,Fri,72
822-1600-137+TL,Plan Delivery Qty,06-Jan-25,Sat,72
822-1600-137+TL,Plan Delivery Qty,13-Jan-25,Sun,
822-1600-137+TL,Plan Delivery Qty,13-Jan-25,Mon,
822-1600-137+TL,Plan Delivery Qty,13-Jan-25,Tue,72
822-1600-137+TL,Plan Delivery Qty,13-Jan-25,Wed,48
822-1600-137+TL,Plan Delivery Qty,13-Jan-25,Thu,
822-1600-137+TL,Plan Delivery Qty,13-Jan-25,Fri,
822-1600-137+TL,Plan Delivery Qty,13-Jan-25,Sat,48
822-1600-137+TL,Plan Delivery Qty,20-Jan-25,Sun,
822-1600-137+TL,Plan Delivery Qty,20-Jan-25,Mon,
822-1600-137+TL,Plan Delivery Qty,20-Jan-25,Tue,72
822-1600-137+TL,Plan Delivery Qty,20-Jan-25,Wed,
822-1600-137+TL,Plan Delivery Qty,20-Jan-25,Thu,60
822-1600-137+TL,Plan Delivery Qty,20-Jan-25,Fri,168
822-1600-138,Plan Build Qty,23-Dec-24,Sat,
822-1600-138,Plan Build Qty,30-Dec-24,Sun,
822-1600-138,Plan Build Qty,30-Dec-24,Mon,
822-1600-138,Plan Build Qty,30-Dec-24,Tue,
822-1600-138,Plan Build Qty,30-Dec-24,Wed,
822-1600-138,Plan Build Qty,30-Dec-24,Thu,
822-1600-138,Plan Build Qty,30-Dec-24,Fri,
822-1600-138,Plan Build Qty,30-Dec-24,Sat,
822-1600-138,Plan Build Qty,06-Jan-25,Sun,
822-1600-138,Plan Build Qty,06-Jan-25,Mon,
822-1600-138,Plan Build Qty,06-Jan-25,Tue,
822-1600-138,Plan Build Qty,06-Jan-25,Wed,
822-1600-138,Plan Build Qty,06-Jan-25,Thu,
