Item Delivery,RowDesc,Monday of Week,Weekday,mMatrixValue
822-0453-005,Plan Delivery Qty,3-Feb-25,Wed,
822-0453-005,Plan Delivery Qty,3-Feb-25,Thu,
822-0453-005,Plan Delivery Qty,3-Feb-25,Fri,
822-0453-005,Plan Delivery Qty,3-Feb-25,Sat,
822-0453-005,Plan Delivery Qty,10-Feb-25,Sun,
822-0453-005,Plan Delivery Qty,10-Feb-25,Mon,
822-0453-005,Plan Delivery Qty,10-Feb-25,Tue,
822-0453-005,Plan Delivery Qty,10-Feb-25,Wed,
822-0453-005,Plan Delivery Qty,10-Feb-25,Thu,
822-0453-005,Plan Delivery Qty,10-Feb-25,Fri,
822-0453-005,Plan Delivery Qty,10-Feb-25,Sat,
822-0453-005,Plan Delivery Qty,17-Feb-25,Sun,
822-0453-005,Plan Delivery Qty,17-Feb-25,Mon,
822-0453-005,Plan Delivery Qty,17-Feb-25,Tue,
822-0453-005,Plan Delivery Qty,17-Feb-25,Wed,
822-0453-005,Plan Delivery Qty,17-Feb-25,Thu,
822-0453-005,Plan Delivery Qty,17-Feb-25,Fri,
822-0453-015,Plan Build Qty,20-Jan-25,Fri,
822-0453-015,Plan Build Qty,20-Jan-25,Sat,
822-0453-015,Plan Build Qty,27-Jan-25,Sun,
822-0453-015,Plan Build Qty,27-Jan-25,Mon,
822-0453-015,Plan Build Qty,27-Jan-25,Tue,
822-0453-015,Plan Build Qty,27-Jan-25,Wed,
822-0453-015,Plan Build Qty,27-Jan-25,Thu,
822-0453-015,Plan Build Qty,27-Jan-25,Fri,
822-0453-015,Plan Build Qty,27-Jan-25,Sat,
822-0453-015,Plan Build Qty,3-Feb-25,Sun,
822-0453-015,Plan Build Qty,3-Feb-25,Mon,
822-0453-015,Plan Build Qty,3-Feb-25,Tue,
822-0453-015,Plan Build Qty,3-Feb-25,Wed,
822-0453-015,Plan Build Qty,3-Feb-25,Thu,
822-0453-015,Plan Build Qty,3-Feb-25,Fri,
822-0453-015,Plan Build Qty,3-Feb-25,Sat,
822-0453-015,Plan Build Qty,10-Feb-25,Sun,
822-0453-015,Plan Build Qty,10-Feb-25,Mon,
822-0453-015,Plan Build Qty,10-Feb-25,Tue,
822-0453-015,Plan Build Qty,10-Feb-25,Wed,
822-0453-015,Plan Build Qty,10-Feb-25,Thu,
822-0453-015,Plan Build Qty,10-Feb-25,Fri,
822-0453-015,Plan Build Qty,10-Feb-25,Sat,
822-0453-015,Plan Build Qty,17-Feb-25,Sun,
822-0453-015,Plan Build Qty,17-Feb-25,Mon,
822-0453-015,Plan Build Qty,17-Feb-25,Tue,
822-0453-015,Plan Build Qty,17-Feb-25,Wed,
822-0453-015,Plan Build Qty,17-Feb-25,Thu,
822-0453-015,Plan Build Qty,17-Feb-25,Fri,
822-0453-015,Plan Delivery Qty,20-Jan-25,Fri,
822-0453-015,Plan Delivery Qty,20-Jan-25,Sat,
822-0453-015,Plan Delivery Qty,27-Jan-25,Sun,
822-0453-015,Plan Delivery Qty,27-Jan-25,Mon,
822-0453-015,Plan Delivery Qty,27-Jan-25,Tue,
822-0453-015,Plan Delivery Qty,27-Jan-25,Wed,
822-0453-015,Plan Delivery Qty,27-Jan-25,Thu,
822-0453-015,Plan Delivery Qty,27-Jan-25,Fri,
822-0453-015,Plan Delivery Qty,27-Jan-25,Sat,
822-0453-015,Plan Delivery Qty,3-Feb-25,Sun,
822-0453-015,Plan Delivery Qty,3-Feb-25,Mon,
822-0453-015,Plan Delivery Qty,3-Feb-25,Tue,
822-0453-015,Plan Delivery Qty,3-Feb-25,Wed,
822-0453-015,Plan Delivery Qty,3-Feb-25,Thu,
822-0453-015,Plan Delivery Qty,3-Feb-25,Fri,
822-0453-015,Plan Delivery Qty,3-Feb-25,Sat,
822-0453-015,Plan Delivery Qty,10-Feb-25,Sun,
822-0453-015,Plan Delivery Qty,10-Feb-25,Mon,
822-0453-015,Plan Delivery Qty,10-Feb-25,Tue,
822-0453-015,Plan Delivery Qty,10-Feb-25,Wed,
822-0453-015,Plan Delivery Qty,10-Feb-25,Thu,
822-0453-015,Plan Delivery Qty,10-Feb-25,Fri,
822-0453-015,Plan Delivery Qty,10-Feb-25,Sat,
822-0453-015,Plan Delivery Qty,17-Feb-25,Sun,
822-0453-015,Plan Delivery Qty,17-Feb-25,Mon,
822-0453-015,Plan Delivery Qty,17-Feb-25,Tue,
822-0453-015,Plan Delivery Qty,17-Feb-25,Wed,
822-0453-015,Plan Delivery Qty,17-Feb-25,Thu,
822-0453-015,Plan Delivery Qty,17-Feb-25,Fri,
822-1159-001,Plan Build Qty,20-Jan-25,Fri,
822-1159-001,Plan Build Qty,20-Jan-25,Sat,
822-1159-001,Plan Build Qty,27-Jan-25,Sun,
822-1159-001,Plan Build Qty,27-Jan-25,Mon,
822-1159-001,Plan Build Qty,27-Jan-25,Tue,
822-1159-001,Plan Build Qty,27-Jan-25,Wed,
822-1159-001,Plan Build Qty,27-Jan-25,Thu,
822-1159-001,Plan Build Qty,27-Jan-25,Fri,
822-1159-001,Plan Build Qty,27-Jan-25,Sat,
822-1159-001,Plan Build Qty,3-Feb-25,Sun,
822-1159-001,Plan Build Qty,3-Feb-25,Mon,
822-1159-001,Plan Build Qty,3-Feb-25,Tue,
822-1159-001,Plan Build Qty,3-Feb-25,Wed,
822-1159-001,Plan Build Qty,3-Feb-25,Thu,
822-1159-001,Plan Build Qty,3-Feb-25,Fri,
822-1159-001,Plan Build Qty,3-Feb-25,Sat,
822-1159-001,Plan Build Qty,10-Feb-25,Sun,
822-1159-001,Plan Build Qty,10-Feb-25,Mon,
822-1159-001,Plan Build Qty,10-Feb-25,Tue,
822-1159-001,Plan Build Qty,10-Feb-25,Wed,
822-1159-001,Plan Build Qty,10-Feb-25,Thu,
822-1159-001,Plan Build Qty,10-Feb-25,Fri,
822-1159-001,Plan Build Qty,10-Feb-25,Sat,
822-1159-001,Plan Build Qty,17-Feb-25,Sun,
822-1159-001,Plan Build Qty,17-Feb-25,Mon,
822-1159-001,Plan Build Qty,17-Feb-25,Tue,
822-1159-001,Plan Build Qty,17-Feb-25,Wed,
822-1159-001,Plan Build Qty,17-Feb-25,Thu,
822-1159-001,Plan Build Qty,17-Feb-25,Fri,
822-1159-001,Plan Delivery Qty,20-Jan-25,Fri,
822-1159-001,Plan Delivery Qty,20-Jan-25,Sat,
822-1159-001,Plan Delivery Qty,27-Jan-25,Sun,
822-1159-001,Plan Delivery Qty,27-Jan-25,Mon,
822-1159-001,Plan Delivery Qty,27-Jan-25,Tue,
822-1159-001,Plan Delivery Qty,27-Jan-25,Wed,
822-1159-001,Plan Delivery Qty,27-Jan-25,Thu,
822-1159-001,Plan Delivery Qty,27-Jan-25,Fri,
822-1159-001,Plan Delivery Qty,27-Jan-25,Sat,
822-1159-001,Plan Delivery Qty,3-Feb-25,Sun,
822-1159-001,Plan Delivery Qty,3-Feb-25,Mon,
822-1159-001,Plan Delivery Qty,3-Feb-25,Tue,
822-1159-001,Plan Delivery Qty,3-Feb-25,Wed,
822-1159-001,Plan Delivery Qty,3-Feb-25,Thu,
822-1159-001,Plan Delivery Qty,3-Feb-25,Fri,
822-1159-001,Plan Delivery Qty,3-Feb-25,Sat,
822-1159-001,Plan Delivery Qty,10-Feb-25,Sun,
822-1159-001,Plan Delivery Qty,10-Feb-25,Mon,
822-1159-001,Plan Delivery Qty,10-Feb-25,Tue,
822-1159-001,Plan Delivery Qty,10-Feb-25,Wed,
822-1159-001,Plan Delivery Qty,10-Feb-25,Thu,
822-1159-001,Plan Delivery Qty,10-Feb-25,Fri,
822-1159-001,Plan Delivery Qty,10-Feb-25,Sat,
822-1159-001,Plan Delivery Qty,17-Feb-25,Sun,
822-1159-001,Plan Delivery Qty,17-Feb-25,Mon,
822-1159-001,Plan Delivery Qty,17-Feb-25,Tue,
822-1159-001,Plan Delivery Qty,17-Feb-25,Wed,
822-1159-001,Plan Delivery Qty,17-Feb-25,Thu,
822-1159-001,Plan Delivery Qty,17-Feb-25,Fri,
822-1159-005,Plan Build Qty,20-Jan-25,Fri,
822-1159-005,Plan Build Qty,20-Jan-25,Sat,
822-1159-005,Plan Build Qty,27-Jan-25,Sun,
822-1159-005,Plan Build Qty,27-Jan-25,Mon,
822-1159-005,Plan Build Qty,27-Jan-25,Tue,
822-1159-005,Plan Build Qty,27-Jan-25,Wed,
822-1159-005,Plan Build Qty,27-Jan-25,Thu,
822-1159-005,Plan Build Qty,27-Jan-25,Fri,
822-1159-005,Plan Build Qty,27-Jan-25,Sat,
822-1159-005,Plan Build Qty,3-Feb-25,Sun,
822-1159-005,Plan Build Qty,3-Feb-25,Mon,
822-1159-005,Plan Build Qty,3-Feb-25,Tue,
822-1159-005,Plan Build Qty,3-Feb-25,Wed,
822-1159-005,Plan Build Qty,3-Feb-25,Thu,
822-1159-005,Plan Build Qty,3-Feb-25,Fri,
822-1159-005,Plan Build Qty,3-Feb-25,Sat,
822-1159-005,Plan Build Qty,10-Feb-25,Sun,
822-1159-005,Plan Build Qty,10-Feb-25,Mon,
822-1159-005,Plan Build Qty,10-Feb-25,Tue,
822-1159-005,Plan Build Qty,10-Feb-25,Wed,
822-1159-005,Plan Build Qty,10-Feb-25,Thu,
822-1159-005,Plan Build Qty,10-Feb-25,Fri,
822-1159-005,Plan Build Qty,10-Feb-25,Sat,
822-1159-005,Plan Build Qty,17-Feb-25,Sun,
822-1159-005,Plan Build Qty,17-Feb-25,Mon,
822-1159-005,Plan Build Qty,17-Feb-25,Tue,
822-1159-005,Plan Build Qty,17-Feb-25,Wed,
822-1159-005,Plan Build Qty,17-Feb-25,Thu,
822-1159-005,Plan Build Qty,17-Feb-25,Fri,
822-1159-005,Plan Delivery Qty,20-Jan-25,Fri,
822-1159-005,Plan Delivery Qty,20-Jan-25,Sat,
822-1159-005,Plan Delivery Qty,27-Jan-25,Sun,
822-1159-005,Plan Delivery Qty,27-Jan-25,Mon,
822-1159-005,Plan Delivery Qty,27-Jan-25,Tue,
822-1159-005,Plan Delivery Qty,27-Jan-25,Wed,
822-1159-005,Plan Delivery Qty,27-Jan-25,Thu,
822-1159-005,Plan Delivery Qty,27-Jan-25,Fri,
822-1159-005,Plan Delivery Qty,27-Jan-25,Sat,
822-1159-005,Plan Delivery Qty,3-Feb-25,Sun,
822-1159-005,Plan Delivery Qty,3-Feb-25,Mon,
822-1159-005,Plan Delivery Qty,3-Feb-25,Tue,
822-1159-005,Plan Delivery Qty,3-Feb-25,Wed,
822-1159-005,Plan Delivery Qty,3-Feb-25,Thu,
822-1159-005,Plan Delivery Qty,3-Feb-25,Fri,
822-1159-005,Plan Delivery Qty,3-Feb-25,Sat,
822-1159-005,Plan Delivery Qty,10-Feb-25,Sun,
822-1159-005,Plan Delivery Qty,10-Feb-25,Mon,
822-1159-005,Plan Delivery Qty,10-Feb-25,Tue,
822-1159-005,Plan Delivery Qty,10-Feb-25,Wed,
822-1159-005,Plan Delivery Qty,10-Feb-25,Thu,
822-1159-005,Plan Delivery Qty,10-Feb-25,Fri,
822-1159-005,Plan Delivery Qty,10-Feb-25,Sat,
822-1159-005,Plan Delivery Qty,17-Feb-25,Sun,
822-1159-005,Plan Delivery Qty,17-Feb-25,Mon,
822-1159-005,Plan Delivery Qty,17-Feb-25,Tue,
822-1159-005,Plan Delivery Qty,17-Feb-25,Wed,
822-1159-005,Plan Delivery Qty,17-Feb-25,Thu,
822-1159-005,Plan Delivery Qty,17-Feb-25,Fri,
822-1159-006,Plan Build Qty,20-Jan-25,Fri,
822-1159-006,Plan Build Qty,20-Jan-25,Sat,
822-1159-006,Plan Build Qty,27-Jan-25,Sun,
822-1159-006,Plan Build Qty,27-Jan-25,Mon,
822-1159-006,Plan Build Qty,27-Jan-25,Tue,
822-1159-006,Plan Build Qty,27-Jan-25,Wed,
822-1159-006,Plan Build Qty,27-Jan-25,Thu,
822-1159-006,Plan Build Qty,27-Jan-25,Fri,
822-1159-006,Plan Build Qty,27-Jan-25,Sat,
822-1159-006,Plan Build Qty,3-Feb-25,Sun,
822-1159-006,Plan Build Qty,3-Feb-25,Mon,
822-1159-006,Plan Build Qty,3-Feb-25,Tue,
822-1159-006,Plan Build Qty,3-Feb-25,Wed,
822-1159-006,Plan Build Qty,3-Feb-25,Thu,
822-1159-006,Plan Build Qty,3-Feb-25,Fri,
822-1159-006,Plan Build Qty,3-Feb-25,Sat,
822-1159-006,Plan Build Qty,10-Feb-25,Sun,
822-1159-006,Plan Build Qty,10-Feb-25,Mon,
822-1159-006,Plan Build Qty,10-Feb-25,Tue,
822-1159-006,Plan Build Qty,10-Feb-25,Wed,
822-1159-006,Plan Build Qty,10-Feb-25,Thu,
822-1159-006,Plan Build Qty,10-Feb-25,Fri,
822-1159-006,Plan Build Qty,10-Feb-25,Sat,
822-1159-006,Plan Build Qty,17-Feb-25,Sun,
822-1159-006,Plan Build Qty,17-Feb-25,Mon,
822-1159-006,Plan Build Qty,17-Feb-25,Tue,
822-1159-006,Plan Build Qty,17-Feb-25,Wed,
822-1159-006,Plan Build Qty,17-Feb-25,Thu,
822-1159-006,Plan Build Qty,17-Feb-25,Fri,
822-1159-006,Plan Delivery Qty,20-Jan-25,Fri,
822-1159-006,Plan Delivery Qty,20-Jan-25,Sat,
822-1159-006,Plan Delivery Qty,27-Jan-25,Sun,
822-1159-006,Plan Delivery Qty,27-Jan-25,Mon,
822-1159-006,Plan Delivery Qty,27-Jan-25,Tue,
822-1159-006,Plan Delivery Qty,27-Jan-25,Wed,
822-1159-006,Plan Delivery Qty,27-Jan-25,Thu,
822-1159-006,Plan Delivery Qty,27-Jan-25,Fri,
822-1159-006,Plan Delivery Qty,27-Jan-25,Sat,
822-1159-006,Plan Delivery Qty,3-Feb-25,Sun,
822-1159-006,Plan Delivery Qty,3-Feb-25,Mon,
822-1159-006,Plan Delivery Qty,3-Feb-25,Tue,
822-1159-006,Plan Delivery Qty,3-Feb-25,Wed,
822-1159-006,Plan Delivery Qty,3-Feb-25,Thu,
822-1159-006,Plan Delivery Qty,3-Feb-25,Fri,
822-1159-006,Plan Delivery Qty,3-Feb-25,Sat,
822-1159-006,Plan Delivery Qty,10-Feb-25,Sun,
822-1159-006,Plan Delivery Qty,10-Feb-25,Mon,
822-1159-006,Plan Delivery Qty,10-Feb-25,Tue,
822-1159-006,Plan Delivery Qty,10-Feb-25,Wed,
822-1159-006,Plan Delivery Qty,10-Feb-25,Thu,
822-1159-006,Plan Delivery Qty,10-Feb-25,Fri,
822-1159-006,Plan Delivery Qty,10-Feb-25,Sat,
822-1159-006,Plan Delivery Qty,17-Feb-25,Sun,
822-1159-006,Plan Delivery Qty,17-Feb-25,Mon,
822-1159-006,Plan Delivery Qty,17-Feb-25,Tue,
822-1159-006,Plan Delivery Qty,17-Feb-25,Wed,
822-1159-006,Plan Delivery Qty,17-Feb-25,Thu,
822-1159-006,Plan Delivery Qty,17-Feb-25,Fri,
822-1450-005,Plan Build Qty,20-Jan-25,Fri,
822-1450-005,Plan Build Qty,20-Jan-25,Sat,
822-1450-005,Plan Build Qty,27-Jan-25,Sun,
822-1450-005,Plan Build Qty,27-Jan-25,Mon,
822-1450-005,Plan Build Qty,27-Jan-25,Tue,
822-1450-005,Plan Build Qty,27-Jan-25,Wed,
822-1450-005,Plan Build Qty,27-Jan-25,Thu,
822-1450-005,Plan Build Qty,27-Jan-25,Fri,
822-1450-005,Plan Build Qty,27-Jan-25,Sat,
822-1450-005,Plan Build Qty,3-Feb-25,Sun,
822-1450-005,Plan Build Qty,3-Feb-25,Mon,
822-1450-005,Plan Build Qty,3-Feb-25,Tue,
822-1450-005,Plan Build Qty,3-Feb-25,Wed,
822-1450-005,Plan Build Qty,3-Feb-25,Thu,
822-1450-005,Plan Build Qty,3-Feb-25,Fri,
822-1450-005,Plan Build Qty,3-Feb-25,Sat,
822-1450-005,Plan Build Qty,10-Feb-25,Sun,
822-1450-005,Plan Build Qty,10-Feb-25,Mon,
822-1450-005,Plan Build Qty,10-Feb-25,Tue,
822-1450-005,Plan Build Qty,10-Feb-25,Wed,
822-1450-005,Plan Build Qty,10-Feb-25,Thu,
822-1450-005,Plan Build Qty,10-Feb-25,Fri,
822-1450-005,Plan Build Qty,10-Feb-25,Sat,
822-1450-005,Plan Build Qty,17-Feb-25,Sun,
822-1450-005,Plan Build Qty,17-Feb-25,Mon,
822-1450-005,Plan Build Qty,17-Feb-25,Tue,
822-1450-005,Plan Build Qty,17-Feb-25,Wed,
822-1450-005,Plan Build Qty,17-Feb-25,Thu,
822-1450-005,Plan Build Qty,17-Feb-25,Fri,
822-1450-005,Plan Delivery Qty,20-Jan-25,Fri,
822-1450-005,Plan Delivery Qty,20-Jan-25,Sat,
822-1450-005,Plan Delivery Qty,27-Jan-25,Sun,
822-1450-005,Plan Delivery Qty,27-Jan-25,Mon,
822-1450-005,Plan Delivery Qty,27-Jan-25,Tue,
822-1450-005,Plan Delivery Qty,27-Jan-25,Wed,
822-1450-005,Plan Delivery Qty,27-Jan-25,Thu,
822-1450-005,Plan Delivery Qty,27-Jan-25,Fri,
822-1450-005,Plan Delivery Qty,27-Jan-25,Sat,
822-1450-005,Plan Delivery Qty,3-Feb-25,Sun,
822-1450-005,Plan Delivery Qty,3-Feb-25,Mon,
822-1450-005,Plan Delivery Qty,3-Feb-25,Tue,
822-1450-005,Plan Delivery Qty,3-Feb-25,Wed,
822-1450-005,Plan Delivery Qty,3-Feb-25,Thu,
822-1450-005,Plan Delivery Qty,3-Feb-25,Fri,
822-1450-005,Plan Delivery Qty,3-Feb-25,Sat,
822-1450-005,Plan Delivery Qty,10-Feb-25,Sun,
822-1450-005,Plan Delivery Qty,10-Feb-25,Mon,
822-1450-005,Plan Delivery Qty,10-Feb-25,Tue,
822-1450-005,Plan Delivery Qty,10-Feb-25,Wed,
822-1450-005,Plan Delivery Qty,10-Feb-25,Thu,
822-1450-005,Plan Delivery Qty,10-Feb-25,Fri,
822-1450-005,Plan Delivery Qty,10-Feb-25,Sat,
822-1450-005,Plan Delivery Qty,17-Feb-25,Sun,
822-1450-005,Plan Delivery Qty,17-Feb-25,Mon,
822-1450-005,Plan Delivery Qty,17-Feb-25,Tue,
822-1450-005,Plan Delivery Qty,17-Feb-25,Wed,
822-1450-005,Plan Delivery Qty,17-Feb-25,Thu,
822-1450-005,Plan Delivery Qty,17-Feb-25,Fri,
822-1600-002,Plan Build Qty,20-Jan-25,Fri,
822-1600-002,Plan Build Qty,20-Jan-25,Sat,
822-1600-002,Plan Build Qty,27-Jan-25,Sun,
822-1600-002,Plan Build Qty,27-Jan-25,Mon,
822-1600-002,Plan Build Qty,27-Jan-25,Tue,
822-1600-002,Plan Build Qty,27-Jan-25,Wed,
822-1600-002,Plan Build Qty,27-Jan-25,Thu,
822-1600-002,Plan Build Qty,27-Jan-25,Fri,
822-1600-002,Plan Build Qty,27-Jan-25,Sat,
822-1600-002,Plan Build Qty,3-Feb-25,Sun,
822-1600-002,Plan Build Qty,3-Feb-25,Mon,
822-1600-002,Plan Build Qty,3-Feb-25,Tue,
822-1600-002,Plan Build Qty,3-Feb-25,Wed,
822-1600-002,Plan Build Qty,3-Feb-25,Thu,
822-1600-002,Plan Build Qty,3-Feb-25,Fri,
822-1600-002,Plan Build Qty,3-Feb-25,Sat,
822-1600-002,Plan Build Qty,10-Feb-25,Sun,
822-1600-002,Plan Build Qty,10-Feb-25,Mon,
822-1600-002,Plan Build Qty,10-Feb-25,Tue,
822-1600-002,Plan Build Qty,10-Feb-25,Wed,
822-1600-002,Plan Build Qty,10-Feb-25,Thu,
822-1600-002,Plan Build Qty,10-Feb-25,Fri,
822-1600-002,Plan Build Qty,10-Feb-25,Sat,
822-1600-002,Plan Build Qty,17-Feb-25,Sun,
822-1600-002,Plan Build Qty,17-Feb-25,Mon,
822-1600-002,Plan Build Qty,17-Feb-25,Tue,
822-1600-002,Plan Build Qty,17-Feb-25,Wed,
822-1600-002,Plan Build Qty,17-Feb-25,Thu,
822-1600-002,Plan Build Qty,17-Feb-25,Fri,
822-1600-002,Plan Delivery Qty,20-Jan-25,Fri,
822-1600-002,Plan Delivery Qty,20-Jan-25,Sat,
822-1600-002,Plan Delivery Qty,27-Jan-25,Sun,
822-1600-002,Plan Delivery Qty,27-Jan-25,Mon,
822-1600-002,Plan Delivery Qty,27-Jan-25,Tue,
822-1600-002,Plan Delivery Qty,27-Jan-25,Wed,
822-1600-002,Plan Delivery Qty,27-Jan-25,Thu,
822-1600-002,Plan Delivery Qty,27-Jan-25,Fri,
822-1600-002,Plan Delivery Qty,27-Jan-25,Sat,
822-1600-002,Plan Delivery Qty,3-Feb-25,Sun,
822-1600-002,Plan Delivery Qty,3-Feb-25,Mon,
822-1600-002,Plan Delivery Qty,3-Feb-25,Tue,
822-1600-002,Plan Delivery Qty,3-Feb-25,Wed,
822-1600-002,Plan Delivery Qty,3-Feb-25,Thu,
822-1600-002,Plan Delivery Qty,3-Feb-25,Fri,
822-1600-002,Plan Delivery Qty,3-Feb-25,Sat,
822-1600-002,Plan Delivery Qty,10-Feb-25,Sun,
822-1600-002,Plan Delivery Qty,10-Feb-25,Mon,
822-1600-002,Plan Delivery Qty,10-Feb-25,Tue,
822-1600-002,Plan Delivery Qty,10-Feb-25,Wed,
822-1600-002,Plan Delivery Qty,10-Feb-25,Thu,
822-1600-002,Plan Delivery Qty,10-Feb-25,Fri,
822-1600-002,Plan Delivery Qty,10-Feb-25,Sat,
822-1600-002,Plan Delivery Qty,17-Feb-25,Sun,
822-1600-002,Plan Delivery Qty,17-Feb-25,Mon,
822-1600-002,Plan Delivery Qty,17-Feb-25,Tue,
822-1600-002,Plan Delivery Qty,17-Feb-25,Wed,
822-1600-002,Plan Delivery Qty,17-Feb-25,Thu,
822-1600-002,Plan Delivery Qty,17-Feb-25,Fri,
822-1600-004,Plan Build Qty,20-Jan-25,Fri,
822-1600-004,Plan Build Qty,20-Jan-25,Sat,
822-1600-004,Plan Build Qty,27-Jan-25,Sun,
822-1600-004,Plan Build Qty,27-Jan-25,Mon,
822-1600-004,Plan Build Qty,27-Jan-25,Tue,
822-1600-004,Plan Build Qty,27-Jan-25,Wed,
822-1600-004,Plan Build Qty,27-Jan-25,Thu,
822-1600-004,Plan Build Qty,27-Jan-25,Fri,
822-1600-004,Plan Build Qty,27-Jan-25,Sat,
822-1600-004,Plan Build Qty,3-Feb-25,Sun,
822-1600-004,Plan Build Qty,3-Feb-25,Mon,
822-1600-004,Plan Build Qty,3-Feb-25,Tue,
822-1600-004,Plan Build Qty,3-Feb-25,Wed,
822-1600-004,Plan Build Qty,3-Feb-25,Thu,
822-1600-004,Plan Build Qty,3-Feb-25,Fri,
822-1600-004,Plan Build Qty,3-Feb-25,Sat,
822-1600-004,Plan Build Qty,10-Feb-25,Sun,
822-1600-004,Plan Build Qty,10-Feb-25,Mon,
822-1600-004,Plan Build Qty,10-Feb-25,Tue,
822-1600-004,Plan Build Qty,10-Feb-25,Wed,
822-1600-004,Plan Build Qty,10-Feb-25,Thu,
822-1600-004,Plan Build Qty,10-Feb-25,Fri,
822-1600-004,Plan Build Qty,10-Feb-25,Sat,
822-1600-004,Plan Build Qty,17-Feb-25,Sun,
822-1600-004,Plan Build Qty,17-Feb-25,Mon,
822-1600-004,Plan Build Qty,17-Feb-25,Tue,
822-1600-004,Plan Build Qty,17-Feb-25,Wed,
822-1600-004,Plan Build Qty,17-Feb-25,Thu,
822-1600-004,Plan Build Qty,17-Feb-25,Fri,
822-1600-004,Plan Delivery Qty,20-Jan-25,Fri,
822-1600-004,Plan Delivery Qty,20-Jan-25,Sat,
822-1600-004,Plan Delivery Qty,27-Jan-25,Sun,
822-1600-004,Plan Delivery Qty,27-Jan-25,Mon,
822-1600-004,Plan Delivery Qty,27-Jan-25,Tue,
822-1600-004,Plan Delivery Qty,27-Jan-25,Wed,
822-1600-004,Plan Delivery Qty,27-Jan-25,Thu,
822-1600-004,Plan Delivery Qty,27-Jan-25,Fri,
822-1600-004,Plan Delivery Qty,27-Jan-25,Sat,
822-1600-004,Plan Delivery Qty,3-Feb-25,Sun,
822-1600-004,Plan Delivery Qty,3-Feb-25,Mon,
822-1600-004,Plan Delivery Qty,3-Feb-25,Tue,
822-1600-004,Plan Delivery Qty,3-Feb-25,Wed,
822-1600-004,Plan Delivery Qty,3-Feb-25,Thu,
822-1600-004,Plan Delivery Qty,3-Feb-25,Fri,
822-1600-004,Plan Delivery Qty,3-Feb-25,Sat,
822-1600-004,Plan Delivery Qty,10-Feb-25,Sun,
822-1600-004,Plan Delivery Qty,10-Feb-25,Mon,
822-1600-004,Plan Delivery Qty,10-Feb-25,Tue,
822-1600-004,Plan Delivery Qty,10-Feb-25,Wed,
822-1600-004,Plan Delivery Qty,10-Feb-25,Thu,
822-1600-004,Plan Delivery Qty,10-Feb-25,Fri,
822-1600-004,Plan Delivery Qty,10-Feb-25,Sat,
822-1600-004,Plan Delivery Qty,17-Feb-25,Sun,
822-1600-004,Plan Delivery Qty,17-Feb-25,Mon,
822-1600-004,Plan Delivery Qty,17-Feb-25,Tue,
822-1600-004,Plan Delivery Qty,17-Feb-25,Wed,
822-1600-004,Plan Delivery Qty,17-Feb-25,Thu,
822-1600-004,Plan Delivery Qty,17-Feb-25,Fri,
822-1600-137,Plan Build Qty,20-Jan-25,Fri,
822-1600-137,Plan Build Qty,20-Jan-25,Sat,
822-1600-137,Plan Build Qty,27-Jan-25,Sun,
822-1600-137,Plan Build Qty,27-Jan-25,Mon,84
822-1600-137,Plan Build Qty,27-Jan-25,Tue,46
822-1600-137,Plan Build Qty,27-Jan-25,Wed,84
822-1600-137,Plan Build Qty,27-Jan-25,Thu,56
822-1600-137,Plan Build Qty,27-Jan-25,Fri,73
822-1600-137,Plan Build Qty,27-Jan-25,Sat,
822-1600-137,Plan Build Qty,3-Feb-25,Sun,
822-1600-137,Plan Build Qty,3-Feb-25,Mon,73
822-1600-137,Plan Build Qty,3-Feb-25,Tue,73
822-1600-137,Plan Build Qty,3-Feb-25,Wed,73
822-1600-137,Plan Build Qty,3-Feb-25,Thu,73
822-1600-137,Plan Build Qty,3-Feb-25,Fri,73
822-1600-137,Plan Build Qty,3-Feb-25,Sat,
822-1600-137,Plan Build Qty,10-Feb-25,Sun,
822-1600-137,Plan Build Qty,10-Feb-25,Mon,73
822-1600-137,Plan Build Qty,10-Feb-25,Tue,73
822-1600-137,Plan Build Qty,10-Feb-25,Wed,73
822-1600-137,Plan Build Qty,10-Feb-25,Thu,73
822-1600-137,Plan Build Qty,10-Feb-25,Fri,73
822-1600-137,Plan Build Qty,10-Feb-25,Sat,
822-1600-137,Plan Build Qty,17-Feb-25,Sun,
822-1600-137,Plan Build Qty,17-Feb-25,Mon,73
822-1600-137,Plan Build Qty,17-Feb-25,Tue,73
822-1600-137,Plan Build Qty,17-Feb-25,Wed,73
822-1600-137,Plan Build Qty,17-Feb-25,Thu,73
822-1600-137,Plan Build Qty,17-Feb-25,Fri,73
822-1600-137,Plan Delivery Qty,20-Jan-25,Fri,
822-1600-137,Plan Delivery Qty,20-Jan-25,Sat,79
822-1600-137,Plan Delivery Qty,27-Jan-25,Sun,
822-1600-137,Plan Delivery Qty,27-Jan-25,Mon,
822-1600-137,Plan Delivery Qty,27-Jan-25,Tue,77
822-1600-137,Plan Delivery Qty,27-Jan-25,Wed,68
822-1600-137,Plan Delivery Qty,27-Jan-25,Thu,85
822-1600-137,Plan Delivery Qty,27-Jan-25,Fri,84
822-1600-137,Plan Delivery Qty,27-Jan-25,Sat,46
822-1600-137,Plan Delivery Qty,3-Feb-25,Sun,
822-1600-137,Plan Delivery Qty,3-Feb-25,Mon,
822-1600-137,Plan Delivery Qty,3-Feb-25,Tue,84
